thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
33,33,0,4,2,baseline,137,1.7,-0.06,3.0,-0.392,curv,flat_curv,0.0,0.06,pen,rew,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.456489700001839,None,None,None,"['right', 'right']","[0.7438723999985086, 0.9598759999971662]","[0.15182930000082706, None]",up,1.9276696999986598,None,3,0,3,0,0,33,33,17,1017.8527671000011,,,,,,,,,1017.8369156999979,0.0006131000009190757,1018.8219981000002,1018.8223728999983,1018.8361536000011,1019.8361641999982,1019.8196395000014,1019.8200738000014,0.0004441999990376644,1021.3037866000013,1021.3050718999984,1021.3202754000013,1021.3202754000013,1021.3202754000013,1021.3202754000013,1021.3202754000013,1021.3202754000013,1021.3202754000013,1023.254335900001,"[-0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.32, -0.32, -0.32, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152]",None,None,"['right', 'right']","[0.7438723999985086, 0.9598759999971662]","[0.15182930000082706, None]",up,1.9276696999986598,None,1023.2547314000003,1023.2695961999998,1023.5195854000012,1023.5030746999983,1023.5034703999991,1023.5195854000012,,1024.5196206,,1024.5031237000003,rew,1,3,1023.5195854000012,1024.5196206,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
34,34,0,4,2,baseline,149,2.9,0.18,1.0,-0.232,flat,flat_curv,0.0,-0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.456489700001839,None,None,None,"['right', 'right']","[0.9178361000012956, 1.9096863999984635]","[0.19983579999825452, None]",up,2.4215839999997115,None,3,0,3,0,0,34,34,29,1024.5196206,,,,,,,,,1024.5037188999995,0.0005947000026935712,1025.4390949000008,1025.4394570000004,1025.4529977999991,1026.4530129999985,1026.436494900001,1026.4369321999984,0.0004461999997147359,1027.7720985999986,1027.7733971999987,1027.786400500001,1027.786400500001,1027.786400500001,1027.786400500001,1027.786400500001,1027.786400500001,1027.786400500001,1030.2211731999996,"[-0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12]",None,None,"['right', 'right']","[0.9178361000012956, 1.9096863999984635]","[0.19983579999825452, None]",up,2.4215839999997115,None,1030.2215701999994,1030.2364530999985,1030.4864505000005,1030.4699583000001,1030.4703655999983,1030.4864505000005,,1031.4864092999997,,1031.4699978999997,pen,0,-3,,,,,,,,,,1030.4864505000005,1031.4864092999997,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
35,35,0,4,2,baseline,121,0.1,-0.38,3.0,-0.22,curv,flat_curv,0.0,0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.456489700001839,None,None,None,"['right', 'right']","[0.5944414000005054, 1.7143347000019276]","[0.6878976000007242, 0.1361001999975997]",up,1.9383550000020477,None,3,0,3,0,0,35,35,1,1031.4864092999997,,,,,,,,,1031.4705963999986,0.0005987999975332059,1032.3542724,1032.3546472999988,1032.3698651000013,1033.3698800999991,1033.3533776000004,1033.3538200000003,0.00045419999878504314,1034.8382942999997,1034.8398620999978,1034.8536593999997,1034.8536593999997,1034.8536593999997,1034.8536593999997,1034.8536593999997,1034.8536593999997,1034.8536593999997,1036.8043671999985,"[-0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18, 0.18]",None,None,"['right', 'right']","[0.5944414000005054, 1.7143347000019276]","[0.6878976000007242, 0.1361001999975997]",up,1.9383550000020477,None,1036.8047666999992,1036.8199725000013,1037.069969100001,1037.0535235999996,1037.0539366000012,1037.069969100001,,1038.070025000001,,1038.0535707999989,rew,1,3,1037.069969100001,1038.070025000001,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
36,36,0,4,2,baseline,144,2.5,0.1,1.0,-0.108,flat,curv_flat,0.0,0.1,rew,pen,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.456489700001839,None,None,None,"['right', 'left', 'right']","[0.673150300000998, 1.6570336000004318, 2.3611429000011412]","[0.45608139999967534, 0.20011430000158725, 0.11184819999834872]",up,2.545005100000708,None,3,0,3,0,0,36,36,24,1038.070025000001,,,,,,,,,1038.0541883000005,0.0006197000002430286,1039.0884506000002,1039.0891370999998,1039.1033829999978,1040.1033973000012,1040.0868875999986,1040.0873352999988,0.000458399998024106,1041.4715432000012,1041.4728149000002,1041.4870032,1041.4870032,1041.4870032,1041.4870032,1041.4870032,1041.4870032,1041.4870032,1044.0378587000014,"[-0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.068, 0.068, 0.068, 0.068, 0.068]",None,None,"['right', 'left', 'right']","[0.673150300000998, 1.6570336000004318, 2.3611429000011412]","[0.45608139999967534, 0.20011430000158725, 0.11184819999834872]",up,2.545005100000708,None,1044.0383111999981,1044.0535144999994,1044.3035410999983,1044.2870670000011,1044.2874813999988,1044.3035410999983,1044.3035410999983,1045.3035462000007,1045.3035462000007,1045.287070899998,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
37,37,0,4,2,baseline,151,3.1,0.22,1.0,0.188,flat,flat_curv,0.0,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.456489700001839,None,None,None,['left'],[1.4438147000000754],[None],up,2.1316796999999497,None,3,0,3,0,0,37,37,31,1045.3035462000007,,,,,,,,,1045.2876939999987,0.0006228999991435558,1046.2215580999982,1046.2219655000008,1046.2369056999996,1047.2369715999994,1047.2203989000009,1047.2208413999979,0.00045390000013867393,1048.6047857999984,1048.6060306,1048.6203449999994,1048.6203449999994,1048.6203449999994,1048.6203449999994,1048.6203449999994,1048.6203449999994,1048.6203449999994,1050.7552039000002,"[0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148]",None,None,['left'],[1.4438147000000754],[None],up,2.1316796999999497,None,1050.7556124000002,1050.7703742000012,1051.0203685999986,1051.0038434999988,1051.0042367999995,1051.0203685999986,1051.0203685999986,1052.0203882999995,1052.0203882999995,1052.0039236000011,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
38,38,0,4,2,baseline,157,3.7,0.34,1.0,-0.156,flat,flat_curv,0.0,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,2.456489700001839,None,None,None,"['left', 'right']","[1.0527589000012085, 1.7087165999982972]","[0.19995149999886053, 0.14411509999990813]",up,1.9568679000003613,None,3,0,3,0,0,38,38,37,1052.0203882999995,,,,,,,,,1052.0045390999985,0.0006143999999039806,1052.9389152000003,1052.9394037999991,1052.9537676,1053.9537784999993,1053.9372896999994,1053.9377265000003,0.00044440000056056306,1055.3725831999982,1055.374130100001,1055.387399299998,1055.387399299998,1055.387399299998,1055.387399299998,1055.387399299998,1055.387399299998,1055.387399299998,1057.3548515000002,"[-0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18]",None,None,"['left', 'right']","[1.0527589000012085, 1.7087165999982972]","[0.19995149999886053, 0.14411509999990813]",up,1.9568679000003613,None,1057.3552823999999,1057.3704651000007,1057.6204475999984,1057.6039352000007,1057.604337599998,1057.6204475999984,1057.6204475999984,1058.6204603000006,1058.6204603000006,1058.6039783000015,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
39,39,0,4,2,baseline,148,2.9,0.18,1.0,-0.364,flat,curv_flat,0.0,0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,2.456489700001839,None,None,None,['right'],[0.8963743999993312],[None],up,1.7442789000015182,None,3,0,3,0,0,39,39,28,1058.6204603000006,,,,,,,,,1058.6045864000007,0.0006070999988878611,1059.5395809000001,1059.5401822999993,1059.5538796,1060.5538683000013,1060.5373375999989,1060.5377774000008,0.0004498999987845309,1061.8712428,1061.872513899998,1061.8877289999982,1061.8877289999982,1061.8877289999982,1061.8877289999982,1061.8877289999982,1061.8877289999982,1061.8877289999982,1063.6387252999994,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052]",None,None,['right'],[0.8963743999993312],[None],up,1.7442789000015182,None,1063.6391282000004,1063.6538218999995,1063.9039640999981,1063.8874456000012,1063.8878521000006,1063.9039640999981,1063.9039640999981,1064.9206707999983,1064.9206707999983,1064.8875109,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
0,0,0,5,2,curv_comp,197,2.7,0.14,1.0,-0.28,flat,flat_curv,0.2,-0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.6432643000007374,None,None,None,['left'],[1.4787598999973852],[0.35998160000235657],up,2.7027960999985225,None,4,0,4,0,0,0,0,37,1071.1045190000004,,1069.4073246999978,1069.4208897999997,1069.4208897999997,1071.0714265999995,up,1.6432643000007374,None,1071.0920336999989,0.020607700000255136,1072.025722899998,1072.0261173,1072.0378805,1073.0379783999997,1073.0213785999986,1073.0218209999985,0.0004517999987001531,1074.506970800001,1074.5082516000002,1074.5213010000007,1074.5213010000007,1074.5213010000007,1074.5213010000007,1074.5213010000007,1074.5213010000007,1074.5213010000007,1077.2388505999988,"[-0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.328, -0.336, -0.344, -0.352, -0.36, -0.368, -0.376, -0.384, -0.392, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4]",None,None,['left'],[1.4787598999973852],[0.35998160000235657],up,2.7027960999985225,None,1077.2392948999986,1077.2544562000003,1077.5044507999992,1077.4879665000008,1077.488367599999,1077.5044507999992,1077.5044507999992,1078.5044636999992,1078.5044636999992,1078.4879920999992,pen,1,1,,,,,,,,,,,,,,1064.9028542999986,1064.9206707999983,1064.9206707999983,1069.4044618000007,56,7,up,4.479495100000349,None,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
1,1,0,5,2,curv_comp,187,1.7,-0.06,1.0,-0.088,flat,flat_curv,0.2,0.06,rew,pen,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.6432643000007374,None,None,None,"['left', 'left', 'left']","[1.4149227000016253, 1.6707876000000397, 1.8869159999994736]","[0.06398070000068401, 0.10407630000190693, 0.04785660000197822]",up,2.00689820000116,None,4,0,4,0,0,1,1,27,1078.5044636999992,,,,,,,,,1078.4885995000004,0.0006055999983800575,1079.4726588000012,1079.4730407999996,1079.4878860999997,1080.4879089999995,1080.4713460999992,1080.4717783999986,0.0004417000018293038,1081.906828700001,1081.9080601999995,1081.9212623999993,1081.9212623999993,1081.9212623999993,1081.9212623999993,1081.9212623999993,1081.9212623999993,1081.9212623999993,1083.9389895999993,"[-0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.096, -0.104, -0.112, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.168, -0.176, -0.184, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192]",None,None,"['left', 'left', 'left']","[1.4149227000016253, 1.6707876000000397, 1.8869159999994736]","[0.06398070000068401, 0.10407630000190693, 0.04785660000197822]",up,2.00689820000116,None,1083.9394113999988,1083.9546375999998,1084.2046287999983,1084.1881136999982,1084.1885165999993,1084.2046287999983,1084.2046287999983,1085.2046588000012,1085.2046588000012,1085.1882184999995,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
2,2,0,5,2,curv_comp,182,1.3,-0.14,1.0,-0.192,flat,curv_flat,-0.2,-0.14,rew,pen,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.6432643000007374,None,None,None,None,,,up,1.844171799999458,None,4,0,4,0,0,2,2,22,1085.2046588000012,,,,,,,,,1085.1888378000003,0.0006193000008352101,1086.272536299999,1086.2729145000012,1086.2880334000001,1087.288053100001,1087.2715371999984,1087.2719768999996,0.0004501999974309001,1088.7556963999996,1088.756941399999,1088.7718886000002,1088.7718886000002,1088.7718886000002,1088.7718886000002,1088.7718886000002,1088.7718886000002,1088.7718886000002,1090.6225661999997,"[-0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192, -0.192]",None,None,None,,,up,1.844171799999458,None,1090.6229620000013,1090.6381655000005,1090.888152200001,1090.8716529000012,1090.8741717999983,1090.888152200001,,1091.8881760000004,,1091.8731875999983,pen,0,-3,,,,,,,,,,1090.888152200001,1091.8881760000004,,,,,,,,,,,,202522,patients,D,2026-01-01_16h46.03.004,asymmetry_final,2024.2.4,60,2026-01-01 16h46.37.833115 -0700,
