block,div,thisN,thisTrialN,thisRepN,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_txt.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,shape_stim.started,stim.started,stim.stopped,shape_stim.stopped,stim_pos,stim_file_pos,valence,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,disp_order,disp_div,target_pos,anchor,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Lcoin.started,Rcoin.started,Lcross.started,Rcross.started,feedback.stopped,correct,outcome,Mcoin.started,Mcross.started,end_block.started,block_end_text.started,end_block.stopped,block_outcome,block_bonus,subj,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 84
2,-0.2,47,0,47,return,39.60561275,,,,['right'],[0.445820500026457],[0.33986566704697907],return,0.975901834,,0,1,1,1,47,0,47,0,659.1656857,,,,,,,,,659.1570893,659.9246511,,660.8777925,-0.332392307,0.3,pen,661.1805023,662.4182443,662.4182443,662.4182443,662.4182443,662.4182443,662.4182443,662.4182443,663.4022915,rew_pen,0.2,0.332392307,0.075255045,"[0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.085, 0.095, 0.105, 0.115, 0.125, 0.135, 0.145, 0.155, 0.165, 0.175, 0.185, 0.195, 0.205, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285, 0.285]",,,['right'],[0.445820500026457],[0.33986566704697907],return,0.975901834,,663.5077198,663.5157704,,,,,664.9005301,1,1,663.5157704,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
2,-0.2,48,0,48,return,39.60561275,,,,['left'],[0.40843308297917247],[0.5195672500412911],return,0.955061458,,0,1,1,1,48,0,48,0,665.1404646,,,,,,,,,665.1343065,665.9438942,,666.911347,0.146005209,2.7,rew,667.2819489,668.4735418,668.4735418,668.4735418,668.4735418,668.4735418,668.4735418,668.4735418,669.4347915,pen_rew,-0.2,0.146005209,0.256523849,"[0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.257, 0.247, 0.237, 0.227, 0.217, 0.207, 0.197, 0.187, 0.177, 0.167, 0.157, 0.147, 0.137, 0.127, 0.117, 0.107, 0.097, 0.087, 0.077, 0.067, 0.057, 0.047, 0.037, 0.027, 0.017, 0.007, -0.003, -0.013, -0.023, -0.033, -0.043, -0.053, -0.063, -0.063, -0.063]",,,['left'],[0.40843308297917247],[0.5195672500412911],return,0.955061458,,669.5430386,669.5516833,669.5516833,669.5516833,,,670.9334981,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
2,-0.2,49,0,49,return,39.60561275,,,,['right'],[0.9272852910216898],[0.1361751250224188],return,1.177170333,,0,1,1,1,49,0,49,0,671.0630754,,,,,,,,,671.0570152,671.9437611,673.300759,672.933227,-0.278866671,0.6,pen,673.2938236,674.5019583,674.5019583,674.5019583,674.5019583,674.5019583,674.5019583,674.5019583,675.682884,rew_pen,0.2,0.278866671,0.013799851,"[0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.024, 0.034, 0.044, 0.054, 0.064, 0.074, 0.084, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094]",,,['right'],[0.9272852910216898],[0.1361751250224188],return,1.177170333,,675.7913585,675.8008666,675.8008666,675.8008666,675.8008666,675.8008666,677.1666561,-1,-2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,0,0,0,return,44.85195433,,,,['right'],[0.48949199996422976],[0.7442727501038462],return,1.286337208,,0,2,2,2,0,0,0,0,726.3533241,,681.1832753,681.1995398,681.1995398,726.0690552,return,44.85195433,,726.3454623,727.124227,,728.0794093,0.352688971,3.8,rew,728.438687,729.6444158,729.6444158,729.6444158,729.6444158,729.6444158,729.6444158,729.6444158,730.935826,pen_rew,0.2,0.352688971,-0.15132955,"[-0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.151, -0.141, -0.131, -0.121, -0.111, -0.101, -0.091, -0.081, -0.071, -0.061, -0.051, -0.041, -0.031, -0.021, -0.011, -0.001, 0.009, 0.019, 0.029, 0.039, 0.049, 0.059, 0.069, 0.079, 0.089, 0.099, 0.109, 0.119, 0.129, 0.139, 0.149, 0.159, 0.169, 0.179, 0.189, 0.199, 0.209, 0.219, 0.229, 0.239, 0.249, 0.259, 0.269, 0.279, 0.289, 0.289, 0.289, 0.289, 0.289]",,,['right'],[0.48949199996422976],[0.7442727501038462],return,1.286337208,,731.0366277,731.0453895,731.0453895,731.0453895,,,732.4341568,1,2,,,677.1823339,677.1893973,681.1747518,52,23.02185478,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,1,0,1,return,44.85195433,,,,['left'],[0.42877487500663847],[0.551394832902588],return,1.02132775,,0,2,2,2,1,0,1,0,732.6757709,,,,,,,,,732.6693068,733.4780517,,734.4451191,0.104838815,2.5,pen,734.8101733,736.0068055,736.0068055,736.0068055,736.0068055,736.0068055,736.0068055,736.0068055,737.0351483,rew_pen,-0.2,-0.104838815,0.07004762,"[0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.07, 0.06, 0.05, 0.04, 0.03, 0.02, 0.01, 0.0, -0.01, -0.02, -0.03, -0.04, -0.05, -0.06, -0.07, -0.08, -0.09, -0.1, -0.11, -0.12, -0.13, -0.14, -0.15, -0.16, -0.17, -0.18, -0.19, -0.2, -0.21, -0.22, -0.23, -0.24, -0.25, -0.26, -0.26, -0.26, -0.26]",,,['left'],[0.42877487500663847],[0.551394832902588],return,1.02132775,,737.1442522,737.1537666,737.1537666,737.1537666,737.1537666,737.1537666,738.5340698,-1,-2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,2,0,2,return,44.85195433,,,,['right'],[0.5658546249615029],[0.10325970803387463],return,0.923184917,,0,2,2,2,2,0,2,0,738.7747419,,,,,,,,,738.7681894,739.5684936,,740.5449237,0.156356706,2.8,pen,740.8417886,742.0883305,742.0883305,742.0883305,742.0883305,742.0883305,742.0883305,742.0883305,743.0161138,rew_pen,-0.2,-0.156356706,-0.296065653,"[-0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.296, -0.286, -0.276, -0.266, -0.256, -0.246, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236]",,,['right'],[0.5658546249615029],[0.10325970803387463],return,0.923184917,,743.1204438,743.13003,743.13003,743.13003,743.13003,743.13003,744.5005897,-1,-2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,3,0,3,return,44.85195433,,,,['left'],[0.46409491694066674],[0.31925491604488343],return,0.905344875,,0,2,2,2,3,0,3,0,744.6285409,,,,,,,,,744.622581,745.5109276,746.8078846,746.5009419,0.329031512,3.6,rew,746.8015519,748.0527784,748.0527784,748.0527784,748.0527784,748.0527784,748.0527784,748.0527784,748.9689867,rew_pen,-0.2,-0.329031512,-0.099129649,"[-0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.099, -0.109, -0.119, -0.129, -0.139, -0.149, -0.159, -0.169, -0.179, -0.189, -0.199, -0.209, -0.219, -0.229, -0.239, -0.249, -0.259, -0.269, -0.279, -0.289, -0.289, -0.289, -0.289, -0.289, -0.289, -0.289, -0.289, -0.289]",,,['left'],[0.46409491694066674],[0.31925491604488343],return,0.905344875,,749.0777568,749.0868733,749.0868733,749.0868733,,,750.4668497,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,4,0,4,return,44.85195433,,,,['left'],[1.8509145410498604],[0.03123266703914851],return,1.959656916,,0,2,2,2,4,0,4,0,750.7457598,,,,,,,,,750.7395834,751.5241122,,752.4672835,0.227414353,3.1,rew,752.751461,754.0312652,754.0312652,754.0312652,754.0312652,754.0312652,754.0312652,754.0312652,756.0028953,rew_pen,-0.2,-0.227414353,-0.123335085,"[-0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.123, -0.133, -0.133, -0.133, -0.133, -0.133, -0.133, -0.133]",,,['left'],[1.8509145410498604],[0.03123266703914851],return,1.959656916,,756.1090828,756.1174661,,,,,757.501124,-1,-1,756.1174661,756.1174661,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,5,0,5,return,44.85195433,,,,['left'],[0.8900562500348315],[0.04708308295812458],return,1.122621292,,0,2,2,2,5,0,5,0,757.6314258,,,,,,,,,757.6253618,758.5107024,759.862194,759.5013666,-0.017672868,1.9,pen,759.8556543,761.0525036,761.0525036,761.0525036,761.0525036,761.0525036,761.0525036,761.0525036,762.1835213,pen_rew,0.2,-0.017672868,0.108097015,"[0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.098, 0.088, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078, 0.078]",,,['left'],[0.8900562500348315],[0.04708308295812458],return,1.122621292,,762.2929682,762.3010802,,,,,763.667789,1,1,762.3010802,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
3,0.2,6,0,6,return,44.85195433,,,,['right'],[0.5574613329954445],[0.5553619168931618],return,1.285005458,,0,2,2,2,6,0,6,0,763.9522952,,,,,,,,,763.9460593,764.7227868,,765.679336,0.321791023,3.6,rew,765.9840385,767.2241129,767.2241129,767.2241129,767.2241129,767.2241129,767.2241129,767.2241129,768.5167908,pen_rew,0.2,0.321791023,-0.083135131,"[-0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.083, -0.073, -0.063, -0.053, -0.043, -0.033, -0.023, -0.013, -0.003, 0.007, 0.017, 0.027, 0.037, 0.047, 0.057, 0.067, 0.077, 0.087, 0.097, 0.107, 0.117, 0.127, 0.137, 0.147, 0.157, 0.167, 0.177, 0.187, 0.197, 0.207, 0.217, 0.227, 0.237, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247, 0.247]",,,['right'],[0.5574613329954445],[0.5553619168931618],return,1.285005458,,768.6231208,768.6319892,768.6319892,768.6319892,,,770.0007228,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
