boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.5,b=0.50,0.190476194024086,3,3,0.0,0.3454558,0.0,13,-0.309523805975914,-0.15454420447349548
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3672558,0.0,13,-0.2619047611951828,-0.1327441930770874
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38961262,0.0,13,-0.2142857015132904,-0.11038738489151001
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41244325,0.0,13,-0.1666666567325592,-0.08755674958229065
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43565688,0.0,13,-0.119047611951828,-0.06434312462806702
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45915604,0.0,13,-0.0714285671710968,-0.040843963623046875
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48283827,0.0,13,-0.0238095223903656,-0.01716172695159912
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5065978,1.0,13,0.02380955219268799,0.0065978169441223145
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5303276,1.0,13,0.07142859697341919,0.03032761812210083
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55392104,1.0,13,0.11904764175415039,0.05392104387283325
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.577274,1.0,13,0.1666666865348816,0.07727402448654175
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6002867,1.0,13,0.2142857313156128,0.10028672218322754
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62286496,1.0,13,0.261904776096344,0.12286496162414551
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.6449223,1.0,13,0.3095238208770752,0.14492231607437134
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6663805,1.0,13,0.3571428656578064,0.16638052463531494
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.68717104,1.0,13,0.4047619104385376,0.18717104196548462
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.70723516,1.0,13,0.4523809552192688,0.2072351574897766
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5462111,0.0,13,-0.4642857015132904,-0.2037888765335083
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.56965417,0.0,13,-0.4166666567325592,-0.1803458333015442
0.75,b=0.75,0.380952388048172,2,2,0.0,0.592789,0.0,13,-0.369047611951828,-0.15721100568771362
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6155195,0.0,13,-0.3214285671710968,-0.13448047637939453
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.63775665,0.0,13,-0.2738095223903656,-0.11224335432052612
0.75,b=0.75,0.523809552192688,5,5,0.0,0.65941924,0.0,13,-0.226190447807312,-0.0905807614326477
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.68043554,0.0,13,-0.1785714030265808,-0.06956446170806885
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7007435,0.0,13,-0.1309523582458496,-0.04925650358200073
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7202914,0.0,13,-0.08333331346511841,-0.0297086238861084
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.73903793,0.0,13,-0.03571426868438721,-0.010962069034576416
0.75,b=0.75,0.761904776096344,10,10,1.0,0.756952,1.0,13,0.011904776096343994,0.0069519877433776855
0.75,b=0.75,0.761904776096344,11,10,1.0,0.756952,1.0,13,0.011904776096343994,0.0069519877433776855
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7740123,1.0,13,0.059523820877075195,0.024012327194213867
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7740123,1.0,13,0.059523820877075195,0.024012327194213867
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.7902071,1.0,13,0.1071428656578064,0.040207087993621826
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.7902071,1.0,13,0.1071428656578064,0.040207087993621826
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.80553293,1.0,13,0.1547619104385376,0.05553293228149414
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.80553293,1.0,13,0.1547619104385376,0.05553293228149414
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.81903946,1.0,13,0.2023809552192688,0.06903946399688721
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.81903946,1.0,13,0.2023809552192688,0.06903946399688721
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16583326,0.0,14,-0.2023809514939785,-0.08416673541069031
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16583326,0.0,14,-0.2023809514939785,-0.08416673541069031
0.25,b=0.25,0.095238097012043,2,1,0.0,0.1718977,0.0,14,-0.154761902987957,-0.07810230553150177
0.25,b=0.25,0.095238097012043,3,1,0.0,0.1718977,0.0,14,-0.154761902987957,-0.07810230553150177
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18298855,0.0,14,-0.1071428507566452,-0.06701144576072693
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18298855,0.0,14,-0.1071428507566452,-0.06701144576072693
0.25,b=0.25,0.190476194024086,6,3,0.0,0.19915052,0.0,14,-0.059523805975914,-0.05084948241710663
0.25,b=0.25,0.190476194024086,7,3,0.0,0.19915052,0.0,14,-0.059523805975914,-0.05084948241710663
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21636197,0.0,14,-0.0119047611951828,-0.03363803029060364
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21636197,0.0,14,-0.0119047611951828,-0.03363803029060364
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.23462506,0.0,14,0.035714298486709595,-0.015374943614006042
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.2539302,1.0,14,0.0833333432674408,0.003930211067199707
0.25,b=0.25,0.380952388048172,12,7,1.0,0.27425465,1.0,14,0.130952388048172,0.024254649877548218
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29556137,1.0,14,0.1785714328289032,0.045561373233795166
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.31779853,1.0,14,0.2261904776096344,0.06779852509498596
0.25,b=0.25,0.523809552192688,15,10,1.0,0.34089917,1.0,14,0.273809552192688,0.09089916944503784
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.36478105,1.0,14,0.3214285969734192,0.11478105187416077
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.38934773,1.0,14,0.3690476417541504,0.13934773206710815
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41448924,1.0,14,0.4166666865348816,0.1644892394542694
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.44008425,1.0,14,0.4642857313156128,0.19008424878120422
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26487473,0.0,14,-0.4523809514939785,-0.23512527346611023
0.5,b=0.50,0.095238097012043,1,1,0.0,0.28570268,0.0,14,-0.404761902987957,-0.2142973244190216
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3075219,0.0,14,-0.3571428507566452,-0.19247809052467346
0.5,b=0.50,0.190476194024086,3,3,0.0,0.33023712,0.0,14,-0.309523805975914,-0.16976287961006165
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35377303,0.0,14,-0.2619047611951828,-0.14622697234153748
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.37803954,0.0,14,-0.2142857015132904,-0.12196046113967896
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40293264,0.0,14,-0.1666666567325592,-0.09706735610961914
0.5,b=0.50,0.380952388048172,7,7,0.0,0.4283361,0.0,14,-0.119047611951828,-0.07166388630867004
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45412305,0.0,14,-0.0714285671710968,-0.04587695002555847
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48015845,0.0,14,-0.0238095223903656,-0.019841551780700684
0.5,b=0.50,0.523809552192688,10,10,1.0,0.506302,1.0,14,0.02380955219268799,0.006301999092102051
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5324112,1.0,14,0.07142859697341919,0.03241121768951416
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.5583441,1.0,14,0.11904764175415039,0.058344125747680664
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5839626,1.0,14,0.1666666865348816,0.08396261930465698
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.6091354,1.0,14,0.2142857313156128,0.10913538932800293
0.5,b=0.50,0.761904776096344,15,15,1.0,0.63374037,1.0,14,0.261904776096344,0.1337403655052185
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65707463,1.0,14,0.3095238208770752,0.15707463026046753
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.6793803,1.0,14,0.3571428656578064,0.17938029766082764
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.70089555,1.0,14,0.4047619104385376,0.2008955478668213
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.72155863,1.0,14,0.4523809552192688,0.22155863046646118
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.54652035,0.0,14,-0.4642857015132904,-0.20347964763641357
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.57200325,0.0,14,-0.4166666567325592,-0.17799675464630127
0.75,b=0.75,0.380952388048172,2,2,0.0,0.59644383,0.0,14,-0.369047611951828,-0.15355616807937622
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6204149,0.0,14,-0.3214285671710968,-0.12958508729934692
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.64381254,0.0,14,-0.2738095223903656,-0.10618746280670166
0.75,b=0.75,0.523809552192688,5,5,0.0,0.666543,0.0,14,-0.226190447807312,-0.08345699310302734
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6885247,0.0,14,-0.1785714030265808,-0.061475276947021484
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7096885,0.0,14,-0.1309523582458496,-0.04031151533126831
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.72997814,0.0,14,-0.08333331346511841,-0.02002185583114624
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7493507,0.0,14,-0.03571426868438721,-0.0006492733955383301
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7677755,1.0,14,0.011904776096343994,0.01777547597885132
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7677755,1.0,14,0.011904776096343994,0.01777547597885132
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7852341,1.0,14,0.059523820877075195,0.03523409366607666
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7852341,1.0,14,0.059523820877075195,0.03523409366607666
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.80171907,1.0,14,0.1071428656578064,0.051719069480895996
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.80171907,1.0,14,0.1071428656578064,0.051719069480895996
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.81723326,1.0,14,0.1547619104385376,0.06723326444625854
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.81723326,1.0,14,0.1547619104385376,0.06723326444625854
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.83178824,1.0,14,0.2023809552192688,0.08178824186325073
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.83178824,1.0,14,0.2023809552192688,0.08178824186325073
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16181248,0.0,15,-0.2023809514939785,-0.08818751573562622
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16181248,0.0,15,-0.2023809514939785,-0.08818751573562622
0.25,b=0.25,0.095238097012043,2,1,0.0,0.17603089,0.0,15,-0.154761902987957,-0.07396911084651947
0.25,b=0.25,0.095238097012043,3,1,0.0,0.17603089,0.0,15,-0.154761902987957,-0.07396911084651947
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.19121368,0.0,15,-0.1071428507566452,-0.05878631770610809
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.19121368,0.0,15,-0.1071428507566452,-0.05878631770610809
0.25,b=0.25,0.190476194024086,6,3,0.0,0.20737645,0.0,15,-0.059523805975914,-0.042623549699783325
0.25,b=0.25,0.190476194024086,7,3,0.0,0.20737645,0.0,15,-0.059523805975914,-0.042623549699783325
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.2245261,0.0,15,-0.0119047611951828,-0.02547389268875122
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.2245261,0.0,15,-0.0119047611951828,-0.02547389268875122
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.2426598,0.0,15,0.035714298486709595,-0.007340192794799805
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.2617637,1.0,15,0.0833333432674408,0.011763691902160645
0.25,b=0.25,0.380952388048172,12,7,1.0,0.28181192,1.0,15,0.130952388048172,0.031811922788619995
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.30276594,1.0,15,0.1785714328289032,0.05276593565940857
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.32457384,1.0,15,0.2261904776096344,0.07457384467124939
0.25,b=0.25,0.523809552192688,15,10,1.0,0.3471704,1.0,15,0.273809552192688,0.09717041254043579
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.37047723,1.0,15,0.3214285969734192,0.12047722935676575
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.39440343,1.0,15,0.3690476417541504,0.14440342783927917
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41884673,1.0,15,0.4166666865348816,0.1688467264175415
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.44369507,1.0,15,0.4642857313156128,0.193695068359375
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.27086654,0.0,15,-0.4523809514939785,-0.2291334569454193
0.5,b=0.50,0.095238097012043,1,1,0.0,0.29133683,0.0,15,-0.404761902987957,-0.20866316556930542
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.3126907,0.0,15,-0.3571428507566452,-0.18730929493904114
0.5,b=0.50,0.190476194024086,3,3,0.0,0.33487013,0.0,15,-0.309523805975914,-0.1651298701763153
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3578038,0.0,15,-0.2619047611951828,-0.14219620823860168
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38140738,0.0,15,-0.2142857015132904,-0.11859261989593506
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.40558472,0.0,15,-0.1666666567325592,-0.09441527724266052
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43022868,0.0,15,-0.119047611951828,-0.06977131962776184
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.4552233,0.0,15,-0.0714285671710968,-0.044776707887649536
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.48044565,0.0,15,-0.0238095223903656,-0.019554346799850464
0.5,b=0.50,0.523809552192688,10,10,1.0,0.50576794,1.0,15,0.02380955219268799,0.005767941474914551
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.53106076,1.0,15,0.07142859697341919,0.031060755252838135
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55619496,1.0,15,0.11904764175415039,0.056194961071014404
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5810448,1.0,15,0.1666666865348816,0.08104479312896729
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.60549015,1.0,15,0.2142857313156128,0.10549014806747437
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62941885,1.0,15,0.261904776096344,0.12941884994506836
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.65272856,1.0,15,0.3095238208770752,0.15272855758666992
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.67532843,1.0,15,0.3571428656578064,0.17532843351364136
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.6971399,1.0,15,0.4047619104385376,0.1971399188041687
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.71809787,1.0,15,0.4523809552192688,0.21809786558151245
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5426448,0.0,15,-0.4642857015132904,-0.20735520124435425
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.56766355,0.0,15,-0.4166666567325592,-0.1823364496231079
0.75,b=0.75,0.380952388048172,2,2,0.0,0.59234184,0.0,15,-0.369047611951828,-0.1576581597328186
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6165631,0.0,15,-0.3214285671710968,-0.133436918258667
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.6402192,0.0,15,-0.2738095223903656,-0.10978078842163086
0.75,b=0.75,0.523809552192688,5,5,0.0,0.6632132,0.0,15,-0.226190447807312,-0.08678680658340454
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.6854595,0.0,15,-0.1785714030265808,-0.06454050540924072
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.7068858,0.0,15,-0.1309523582458496,-0.04311418533325195
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7274329,0.0,15,-0.08333331346511841,-0.02256709337234497
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7470552,0.0,15,-0.03571426868438721,-0.0029448270797729492
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7657197,1.0,15,0.011904776096343994,0.015719711780548096
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7657197,1.0,15,0.011904776096343994,0.015719711780548096
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7834063,1.0,15,0.059523820877075195,0.03340631723403931
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7834063,1.0,15,0.059523820877075195,0.03340631723403931
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.7976932,1.0,15,0.1071428656578064,0.04769319295883179
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.7976932,1.0,15,0.1071428656578064,0.04769319295883179
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.80951405,1.0,15,0.1547619104385376,0.05951404571533203
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.80951405,1.0,15,0.1547619104385376,0.05951404571533203
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.81901985,1.0,15,0.2023809552192688,0.0690198540687561
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.81901985,1.0,15,0.2023809552192688,0.0690198540687561
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.16543983,0.0,16,-0.2023809514939785,-0.08456017076969147
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.16543983,0.0,16,-0.2023809514939785,-0.08456017076969147
0.25,b=0.25,0.095238097012043,2,1,0.0,0.17390023,0.0,16,-0.154761902987957,-0.07609976828098297
0.25,b=0.25,0.095238097012043,3,1,0.0,0.17390023,0.0,16,-0.154761902987957,-0.07609976828098297
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18795341,0.0,16,-0.1071428507566452,-0.062046587467193604
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18795341,0.0,16,-0.1071428507566452,-0.062046587467193604
0.25,b=0.25,0.190476194024086,6,3,0.0,0.2028633,0.0,16,-0.059523805975914,-0.04713669419288635
0.25,b=0.25,0.190476194024086,7,3,0.0,0.2028633,0.0,16,-0.059523805975914,-0.04713669419288635
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21863754,0.0,16,-0.0119047611951828,-0.03136245906352997
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21863754,0.0,16,-0.0119047611951828,-0.03136245906352997
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.23527633,0.0,16,0.035714298486709595,-0.014723673462867737
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.25277176,1.0,16,0.0833333432674408,0.0027717649936676025
0.25,b=0.25,0.380952388048172,12,7,1.0,0.2711069,1.0,16,0.130952388048172,0.02110689878463745
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29025543,1.0,16,0.1785714328289032,0.04025542736053467
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.31018084,1.0,16,0.2261904776096344,0.060180842876434326
0.25,b=0.25,0.523809552192688,15,10,1.0,0.33083653,1.0,16,0.273809552192688,0.08083653450012207
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.35216552,1.0,16,0.3214285969734192,0.10216552019119263
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.37410083,1.0,16,0.3690476417541504,0.12410083413124084
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.39656603,1.0,16,0.4166666865348816,0.14656603336334229
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.4194762,1.0,16,0.4642857313156128,0.1694762110710144
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.2839165,0.0,16,-0.4523809514939785,-0.21608349680900574
0.5,b=0.50,0.095238097012043,1,1,0.0,0.3035929,0.0,16,-0.404761902987957,-0.19640710949897766
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.32401595,0.0,16,-0.3571428507566452,-0.17598405480384827
0.5,b=0.50,0.190476194024086,3,3,0.0,0.34513196,0.0,16,-0.309523805975914,-0.15486803650856018
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.3668773,0.0,16,-0.2619047611951828,-0.13312271237373352
0.5,b=0.50,0.2857142984867096,5,5,0.0,0.38917845,0.0,16,-0.2142857015132904,-0.11082154512405396
0.5,b=0.50,0.3333333432674408,6,6,0.0,0.41195315,0.0,16,-0.1666666567325592,-0.0880468487739563
0.5,b=0.50,0.380952388048172,7,7,0.0,0.43511128,0.0,16,-0.119047611951828,-0.06488871574401855
0.5,b=0.50,0.4285714328289032,8,8,0.0,0.45855606,0.0,16,-0.0714285671710968,-0.04144394397735596
0.5,b=0.50,0.4761904776096344,9,9,0.0,0.4821858,0.0,16,-0.0238095223903656,-0.017814189195632935
0.5,b=0.50,0.523809552192688,10,10,1.0,0.5058955,1.0,16,0.02380955219268799,0.005895495414733887
0.5,b=0.50,0.5714285969734192,11,11,1.0,0.5295787,1.0,16,0.07142859697341919,0.029578685760498047
0.5,b=0.50,0.6190476417541504,12,12,1.0,0.55312943,1.0,16,0.11904764175415039,0.05312943458557129
0.5,b=0.50,0.6666666865348816,13,13,1.0,0.5764441,1.0,16,0.1666666865348816,0.07644408941268921
0.5,b=0.50,0.7142857313156128,14,14,1.0,0.59942335,1.0,16,0.2142857313156128,0.099423348903656
0.5,b=0.50,0.761904776096344,15,15,1.0,0.62197345,1.0,16,0.261904776096344,0.12197345495223999
0.5,b=0.50,0.8095238208770752,16,16,1.0,0.644008,1.0,16,0.3095238208770752,0.14400798082351685
0.5,b=0.50,0.8571428656578064,17,17,1.0,0.665449,1.0,16,0.3571428656578064,0.16544902324676514
0.5,b=0.50,0.9047619104385376,18,18,1.0,0.68009627,1.0,16,0.4047619104385376,0.18009626865386963
0.5,b=0.50,0.9523809552192688,19,19,1.0,0.69310987,1.0,16,0.4523809552192688,0.19310986995697021
0.75,b=0.75,0.2857142984867096,0,0,0.0,0.5630198,0.0,16,-0.4642857015132904,-0.18698018789291382
0.75,b=0.75,0.3333333432674408,1,1,0.0,0.58745086,0.0,16,-0.4166666567325592,-0.16254913806915283
0.75,b=0.75,0.380952388048172,2,2,0.0,0.61145854,0.0,16,-0.369047611951828,-0.13854146003723145
0.75,b=0.75,0.4285714328289032,3,3,0.0,0.6349374,0.0,16,-0.3214285671710968,-0.11506259441375732
0.75,b=0.75,0.4761904776096344,4,4,0.0,0.65779144,0.0,16,-0.2738095223903656,-0.09220856428146362
0.75,b=0.75,0.523809552192688,5,5,0.0,0.67952067,0.0,16,-0.226190447807312,-0.07047933340072632
0.75,b=0.75,0.5714285969734192,6,6,0.0,0.69981974,0.0,16,-0.1785714030265808,-0.050180256366729736
0.75,b=0.75,0.6190476417541504,7,7,0.0,0.71936417,0.0,16,-0.1309523582458496,-0.030635833740234375
0.75,b=0.75,0.6666666865348816,8,8,0.0,0.7381123,0.0,16,-0.08333331346511841,-0.011887729167938232
0.75,b=0.75,0.7142857313156128,9,9,0.0,0.7560326,1.0,16,-0.03571426868438721,0.006032586097717285
0.75,b=0.75,0.761904776096344,10,10,1.0,0.7731037,1.0,16,0.011904776096343994,0.023103713989257812
0.75,b=0.75,0.761904776096344,11,10,1.0,0.7731037,1.0,16,0.011904776096343994,0.023103713989257812
0.75,b=0.75,0.8095238208770752,12,11,1.0,0.7893131,1.0,16,0.059523820877075195,0.03931307792663574
0.75,b=0.75,0.8095238208770752,13,11,1.0,0.7893131,1.0,16,0.059523820877075195,0.03931307792663574
0.75,b=0.75,0.8571428656578064,14,12,1.0,0.8046571,1.0,16,0.1071428656578064,0.05465710163116455
0.75,b=0.75,0.8571428656578064,15,12,1.0,0.8046571,1.0,16,0.1071428656578064,0.05465710163116455
0.75,b=0.75,0.9047619104385376,16,13,1.0,0.8147349,1.0,16,0.1547619104385376,0.06473487615585327
0.75,b=0.75,0.9047619104385376,17,13,1.0,0.8147349,1.0,16,0.1547619104385376,0.06473487615585327
0.75,b=0.75,0.9523809552192688,18,14,1.0,0.82369137,1.0,16,0.2023809552192688,0.07369136810302734
0.75,b=0.75,0.9523809552192688,19,14,1.0,0.82369137,1.0,16,0.2023809552192688,0.07369136810302734
0.25,b=0.25,0.0476190485060215,0,0,0.0,0.15245083,0.0,17,-0.2023809514939785,-0.09754917025566101
0.25,b=0.25,0.0476190485060215,1,0,0.0,0.15245083,0.0,17,-0.2023809514939785,-0.09754917025566101
0.25,b=0.25,0.095238097012043,2,1,0.0,0.16643882,0.0,17,-0.154761902987957,-0.08356118202209473
0.25,b=0.25,0.095238097012043,3,1,0.0,0.16643882,0.0,17,-0.154761902987957,-0.08356118202209473
0.25,b=0.25,0.1428571492433548,4,2,0.0,0.18143554,0.0,17,-0.1071428507566452,-0.06856445968151093
0.25,b=0.25,0.1428571492433548,5,2,0.0,0.18143554,0.0,17,-0.1071428507566452,-0.06856445968151093
0.25,b=0.25,0.190476194024086,6,3,0.0,0.1974634,0.0,17,-0.059523805975914,-0.052536606788635254
0.25,b=0.25,0.190476194024086,7,3,0.0,0.1974634,0.0,17,-0.059523805975914,-0.052536606788635254
0.25,b=0.25,0.2380952388048172,8,4,0.0,0.21453606,0.0,17,-0.0119047611951828,-0.03546394407749176
0.25,b=0.25,0.2380952388048172,9,4,0.0,0.21453606,0.0,17,-0.0119047611951828,-0.03546394407749176
0.25,b=0.25,0.2857142984867096,10,5,1.0,0.2326569,0.0,17,0.035714298486709595,-0.017343103885650635
0.25,b=0.25,0.3333333432674408,11,6,1.0,0.25181764,1.0,17,0.0833333432674408,0.0018176436424255371
0.25,b=0.25,0.380952388048172,12,7,1.0,0.27199703,1.0,17,0.130952388048172,0.021997034549713135
0.25,b=0.25,0.4285714328289032,13,8,1.0,0.29315984,1.0,17,0.1785714328289032,0.0431598424911499
0.25,b=0.25,0.4761904776096344,14,9,1.0,0.3152562,1.0,17,0.2261904776096344,0.06525620818138123
0.25,b=0.25,0.523809552192688,15,10,1.0,0.33822113,1.0,17,0.273809552192688,0.08822113275527954
0.25,b=0.25,0.5714285969734192,16,11,1.0,0.3619746,1.0,17,0.3214285969734192,0.11197459697723389
0.25,b=0.25,0.6190476417541504,17,12,1.0,0.38642222,1.0,17,0.3690476417541504,0.13642221689224243
0.25,b=0.25,0.6666666865348816,18,13,1.0,0.41145617,1.0,17,0.4166666865348816,0.1614561676979065
0.25,b=0.25,0.7142857313156128,19,14,1.0,0.43695697,1.0,17,0.4642857313156128,0.1869569718837738
0.5,b=0.50,0.0476190485060215,0,0,0.0,0.26414624,0.0,17,-0.4523809514939785,-0.23585376143455505
0.5,b=0.50,0.095238097012043,1,1,0.0,0.28493732,0.0,17,-0.404761902987957,-0.21506267786026
0.5,b=0.50,0.1428571492433548,2,2,0.0,0.30668283,0.0,17,-0.3571428507566452,-0.19331717491149902
0.5,b=0.50,0.190476194024086,3,3,0.0,0.32932362,0.0,17,-0.309523805975914,-0.17067638039588928
0.5,b=0.50,0.2380952388048172,4,4,0.0,0.35278532,0.0,17,-0.2619047611951828,-0.14721468091011047
