thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,correct,outcome,three_coin.started,three_coin.stopped,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
12,12,0,1,1,baseline,6,0.7,-0.26,3.0,0.124,curv,curv_flat,0.0,0.0,-0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.6382714999999735],[None],up,1.1982977999999775,None,0,0,0,0,0,12,12,6,96.04693429999998,,,,,,,,,,,,,,,,,96.03067680000004,0.000612900000078298,97.06424430000004,97.06465609999998,97.07983969999998,98.0798423,98.06332320000001,98.06378829999994,0.0004752999999482199,99.3975977,99.39886509999997,99.41405540000005,99.41405540000005,99.41405540000005,99.41405540000005,99.41405540000005,99.41405540000005,99.41405540000005,100.61472040000001,"[0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148]",None,None,['left'],[0.6382714999999735],[None],up,1.1982977999999775,None,100.61509160000003,100.62992610000003,100.87993559999995,100.86344489999999,100.8638416,100.87993559999995,,101.87995799999999,,101.8634644,1,1,,,100.87993559999995,101.87995799999999,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
13,13,0,1,1,baseline,24,2.5,0.1,3.0,0.356,flat,curv_flat,0.0,0.0,0.1,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,None,,,up,1.1303702000000158,None,0,0,0,0,0,13,13,24,101.87995799999999,,,,,,,,,,,,,,,,,101.86407110000005,0.0006086000000777858,102.7476451,102.74803540000005,102.76331479999999,103.76386530000002,103.74684879999995,103.7473023,0.000462599999991653,105.13126290000002,105.13252680000005,105.14652760000001,105.14652760000001,105.14652760000001,105.14652760000001,105.14652760000001,105.14652760000001,105.14652760000001,106.28119719999995,"[0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356, 0.356]",None,None,None,,,up,1.1303702000000158,None,106.28157120000003,106.29723820000004,106.54723009999998,106.53024800000003,106.53765280000005,106.54723009999998,,107.54691460000004,,107.53029430000004,0,-1,,,,,106.54723009999998,107.54691460000004,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
14,14,0,1,1,baseline,7,0.7,-0.26,3.0,0.064,curv,flat_curv,0.0,0.0,0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[1.1424731000000747],[None],up,1.518353500000103,None,0,0,0,0,0,14,14,7,107.54691460000004,,,,,,,,,,,,,,,,,107.53096089999997,0.0006669999999076026,108.41451410000002,108.41493260000004,108.43015249999996,109.43017009999994,109.41416059999995,109.41461179999999,0.0004615000000285363,110.79854699999999,110.80002400000001,110.81445469999994,110.81445469999994,110.81445469999994,110.81445469999994,110.81445469999994,110.81445469999994,110.81445469999994,112.35009390000005,"[0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128]",None,None,['left'],[1.1424731000000747],[None],up,1.518353500000103,None,112.35051269999997,112.3638704,112.61386240000002,112.59889420000002,112.59978130000002,112.61386240000002,112.61386240000002,113.61387179999997,113.61387179999997,113.59762779999994,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
15,15,0,1,1,baseline,5,0.5,-0.3,1.0,-0.124,curv,flat_curv,0.0,0.0,0.3,pen,input_data/stims/Shape_0.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,-1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.5521097000000736],[None],up,0.9520750000001499,None,0,0,0,0,0,15,15,5,113.61387179999997,,,,,,,,,,,,,,,,,113.59826850000002,0.0006439000000000306,114.4820277,114.48253699999998,114.4987883,115.49699840000005,115.48099930000001,115.48143100000004,0.0004395999999360356,116.96496289999993,116.96625800000004,116.9807712999999,116.9807712999999,116.9807712999999,116.9807712999999,116.9807712999999,116.9807712999999,116.9807712999999,117.9489612000001,"[-0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076]",None,None,['right'],[0.5521097000000736],[None],up,0.9520750000001499,None,117.94932129999995,117.96421720000001,118.21422949999999,118.1971812999999,118.19758330000002,118.21422949999999,,119.21425540000007,,119.19719159999988,1,1,,,118.21422949999999,119.21425540000007,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
16,16,0,1,1,baseline,34,3.5,0.3,1.0,-0.048,flat,curv_flat,0.0,0.0,0.3,rew,input_data/stims/Shape_3.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.5863150000000132],[None],up,1.0182340999999724,None,0,0,0,0,0,16,16,34,119.21425540000007,,,,,,,,,,,,,,,,,119.19782780000003,0.0006369000000177039,120.28166049999993,120.28209269999991,120.29713830000003,121.29721540000003,121.28064419999998,121.2811226,0.0004842999999254971,122.7155868000001,122.71709810000004,122.73055229999989,122.73055229999989,122.73055229999989,122.73055229999989,122.73055229999989,122.73055229999989,122.73055229999989,123.76530760000003,"[-0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168]",None,None,['right'],[0.5863150000000132],[None],up,1.0182340999999724,None,123.76566719999994,123.78057860000001,124.03058659999999,124.01453819999995,124.01492169999995,124.03058659999999,,125.03061319999995,,125.01415680000002,1,3,124.03058659999999,125.03061319999995,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
17,17,0,1,1,baseline,31,3.1,0.22,3.0,-0.076,flat,flat_curv,0.0,0.0,-0.22,rew,input_data/stims/Shape_3.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.45115289999989727],[None],up,0.7711060999999972,None,0,0,0,0,0,17,17,31,125.03061319999995,,,,,,,,,,,,,,,,,125.01478379999992,0.0006292000000485132,125.94854790000011,125.94899410000005,125.96397009999998,126.96447939999996,126.94785779999995,126.94833460000007,0.00048809999998411513,128.2838513999999,128.28535490000002,128.2976757,128.2976757,128.2976757,128.2976757,128.2976757,128.2976757,128.2976757,129.0820996000001,"[-0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236]",None,None,['left'],[0.45115289999989727],[None],up,0.7711060999999972,None,129.08245599999998,129.09736959999998,129.3473362000001,129.33087940000007,129.33129629999996,129.3473362000001,,130.3474198,,130.33093730000007,1,3,129.3473362000001,130.3474198,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
18,18,0,1,1,baseline,27,2.7,0.14,3.0,-0.324,flat,flat_curv,0.0,0.0,-0.14,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,None,,,up,1.346298299999944,None,0,0,0,0,0,18,18,27,130.3474198,,,,,,,,,,,,,,,,,130.33157210000002,0.0006390999999439373,131.31517509999992,131.31556540000008,131.33080280000001,132.3308206999999,132.31483289999994,132.3153059,0.00048360000005231996,133.6988505999999,133.7003082,133.7146888000001,133.7146888000001,133.7146888000001,133.7146888000001,133.7146888000001,133.7146888000001,133.7146888000001,135.06544569999994,"[-0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324, -0.324]",None,None,None,,,up,1.346298299999944,None,135.06583779999994,135.08261490000007,135.3309023999999,135.31489520000002,135.31736179999996,135.3309023999999,,136.3309392,,136.31442409999988,0,-1,,,,,135.3309023999999,136.3309392,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
19,19,0,1,1,baseline,8,0.9,-0.22,3.0,0.148,curv,curv_flat,0.0,0.0,-0.22,pen,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.4011788999998771],[None],up,0.8891942999998719,None,0,0,0,0,0,19,19,8,136.3309392,,,,,,,,,,,,,,,,,136.31506860000002,0.0006490999999186897,137.34908899999994,137.34960919999992,137.36477260000004,138.3647835999999,138.34785909999994,138.34831429999997,0.00046580000002904853,139.73271450000004,139.73403309999992,139.7477622,139.7477622,139.7477622,139.7477622,139.7477622,139.7477622,139.7477622,140.64907290000008,"[0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092]",None,None,['left'],[0.4011788999998771],[None],up,0.8891942999998719,None,140.64947790000008,140.66484309999998,140.9148546,140.89785459999996,140.89876270000002,140.9148546,,141.91489319999994,,141.89801950000003,1,1,,,140.9148546,141.91489319999994,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
20,20,0,1,1,baseline,11,1.1,-0.18,1.0,0.388,curv,flat_curv,0.0,0.0,0.18,pen,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,-1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.8376009999999496],[None],up,1.157739999999876,None,0,0,0,0,0,20,20,11,141.91489319999994,,,,,,,,,,,,,,,,,141.89866210000002,0.000646599999981845,142.9325809999999,142.93300140000008,142.9477829000001,143.9477966999999,143.93131200000005,143.9317425999999,0.0004401999999572581,145.41678250000007,145.41825619999997,145.4311891000001,145.4311891000001,145.4311891000001,145.4311891000001,145.4311891000001,145.4311891000001,145.4311891000001,146.60006699999997,"[0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.388, 0.38, 0.372, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228]",None,None,['left'],[0.8376009999999496],[None],up,1.157739999999876,None,146.6004497,146.6145562999999,146.86506610000004,146.84807940000007,146.84848210000007,146.86506610000004,,147.86504129999992,,147.84810950000008,1,1,,,146.86506610000004,147.86504129999992,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
21,21,0,1,1,baseline,19,1.9,-0.02,3.0,0.316,curv,flat_curv,0.0,0.0,0.02,pen,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.5575113999998393],[None],up,1.4054191999998693,None,0,0,0,0,0,21,21,19,147.86504129999992,,,,,,,,,,,,,,,,,147.84874049999996,0.000632500000165237,148.78245559999993,148.7828475,148.7979420999999,149.79796350000004,149.78146290000007,149.7819163999999,0.00046329999986483017,151.21588860000008,151.21719059999998,151.23135390000004,151.23135390000004,151.23135390000004,151.23135390000004,151.23135390000004,151.23135390000004,151.23135390000004,152.6495963000001,"[0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1]",None,None,['left'],[0.5575113999998393],[None],up,1.4054191999998693,None,152.64998430000003,152.66472119999992,152.91519970000002,152.89819959999988,152.8986056,152.91519970000002,152.91519970000002,153.91521419999992,153.91521419999992,153.89827000000002,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
22,22,0,1,1,baseline,12,1.3,-0.14,1.0,-0.06,curv,curv_flat,0.0,0.0,-0.14,pen,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.5954028000001017],[None],up,1.0113977000000887,None,0,0,0,0,0,22,22,12,153.91521419999992,,,,,,,,,,,,,,,,,153.89891350000005,0.0006456999999500113,154.88238680000006,154.8827806999999,154.8981169,155.89813220000008,155.8816399000001,155.88211519999993,0.00048549999996794213,157.2660125000001,157.26727979999998,157.28151889999992,157.28151889999992,157.28151889999992,157.28151889999992,157.28151889999992,157.28151889999992,157.28151889999992,158.2996827999999,"[-0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148]",None,None,['right'],[0.5954028000001017],[None],up,1.0113977000000887,None,158.30006530000003,158.3153787,158.56536900000003,158.5483805,158.54877879999992,158.56536900000003,158.56536900000003,159.5654249999999,159.5654249999999,159.54843670000002,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
23,23,0,1,1,baseline,36,3.7,0.34,1.0,-0.028,flat,curv_flat,0.0,0.0,0.34,rew,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['right'],[0.6428364000000784],[None],up,0.9788132000001042,None,0,0,0,0,0,23,23,36,159.5654249999999,,,,,,,,,,,,,,,,,159.5490426,0.0006071000000247295,160.58266029999993,160.58342920000007,160.59827759999996,161.59829539999998,161.58177390000003,161.58223910000004,0.00047590000008312927,162.86644740000008,162.8677128999999,162.88206359999992,162.88206359999992,162.88206359999992,162.88206359999992,162.88206359999992,162.88206359999992,162.88206359999992,163.8669575,"[-0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14]",None,None,['right'],[0.6428364000000784],[None],up,0.9788132000001042,None,163.86733130000005,163.88170389999993,164.13170909999997,164.11568150000005,164.11609880000003,164.13170909999997,,165.13175760000001,,165.11532169999998,1,3,164.13170909999997,165.13175760000001,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
24,24,0,1,1,baseline,37,3.7,0.34,1.0,0.164,flat,flat_curv,0.0,0.0,-0.34,rew,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,1.0,-1.0,1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,['left'],[0.4141284000002088],[None],up,0.8621261000000686,None,0,0,0,0,0,24,24,37,165.13175760000001,,,,,,,,,,,,,,,,,165.11598450000008,0.0006633999998939544,166.15009180000004,166.15052789999993,166.16559339999992,167.16560319999996,167.14862200000005,167.14911990000007,0.0005104000001665554,168.58321820000003,168.5845625999999,168.5987543,168.5987543,168.5987543,168.5987543,168.5987543,168.5987543,168.5987543,169.46842589999994,"[0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06]",None,None,['left'],[0.4141284000002088],[None],up,0.8621261000000686,None,169.4688175,169.48213309999994,169.73214649999989,169.7171313,169.7175223999999,169.73214649999989,,170.7318873999999,,170.7159484,1,3,169.73214649999989,170.7318873999999,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
25,25,0,1,1,baseline,13,1.3,-0.14,3.0,-0.36,curv,flat_curv,0.0,0.0,0.14,pen,input_data/stims/Shape_1.30_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,1.0,-1,up,21.16914989999998,None,up,1.1369406999999683,None,None,None,"['right', 'left']","[0.5502607999999327, 0.9822862999999415]","[0.3839599000000362, 0.2959995000001072]",up,1.2782858000000488,None,0,0,0,0,0,25,25,13,170.7318873999999,,,,,,,,,,,,,,,,,170.71665730000007,0.0007118000000900793,171.65023510000003,171.65068409999992,171.6657492999999,172.6657681999999,172.6487648000001,172.64921420000007,0.0004599000001235254,173.9837768000001,173.98517520000007,173.99866880000002,173.99866880000002,173.99866880000002,173.99866880000002,173.99866880000002,173.99866880000002,173.99866880000002,175.28328410000006,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.176, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.32]",None,None,"['right', 'left']","[0.5502607999999327, 0.9822862999999415]","[0.3839599000000362, 0.2959995000001072]",up,1.2782858000000488,None,175.2837017999999,175.2986904999999,175.5487472000001,175.53218980000008,175.53260699999998,175.5487472000001,175.5487472000001,176.5487597,176.5487597,176.53223360000004,0,-3,,,,,,,,,,,,,,,,202604,,C,2026-08-01_12h45.50.488,valence_final_v2,2024.2.4,60,2026-08-01 12h46.07.947797 -0600,
