thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,true_div,div_pos,target_pos,valence,target_file,img1_file,img2_file,valence_direction,direction,marker_direction,noise_direction,shape_category,valence_resp.keys,valence_resp.rt,valence_resp.duration,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,valence_instruct.started,valence_image.started,valence_text.started,valence_resp.started,valence_instruct.stopped,blocks.valence_resp.keys,blocks.valence_resp.rt,blocks.valence_resp.duration,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,practice?,sess_type,date,expName,psychopyVersion,frameRate,expStart,
21,21,0,2,1,curv_comp,42,0.1,-0.38,3.0,0.172,curv,curv_flat,-0.2,-0.2,-0.38,pen,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,None,,,up,3.2517405999824405,None,None,None,['left'],[0.4026136000175029],[0.8881537000415847],up,1.2907673000590876,None,5,0,5,0,0,21,21,2,1384.6043703999603,,,,,,,,,,,,,,,,,1384.5885499999858,0.0006316000362858176,1385.5724262000294,1385.572811299935,1385.587740899995,1386.5877641999396,1386.5712863999652,1386.5717109999387,0.0004369000671431422,1387.956234299927,1387.9575893,1387.9711529000197,1387.9711529000197,1387.9711529000197,1387.9711529000197,1387.9711529000197,1387.9711529000197,1387.9711529000197,1389.2723797999788,"[0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.252]",None,None,['left'],[0.4026136000175029],[0.8881537000415847],up,1.2907673000590876,None,1389.2727566999383,1389.2878486999543,1389.5378394,1389.521352599957,1389.5217337999493,1389.5378394,,1390.5378688999917,,1390.5214347,1,1,1389.5378394,1390.5378688999917,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
22,22,0,2,1,curv_comp,52,0.7,-0.26,3.0,0.072,curv,curv_flat,-0.2,-0.2,-0.26,pen,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,1.0,1.0,-1,None,,,up,3.2517405999824405,None,None,None,['left'],[0.4271593999583274],[0.4559820999857038],up,1.0431503999279812,None,5,0,5,0,0,22,22,12,1390.5378688999917,,,,,,,,,,,,,,,,,1390.5220399999525,0.0006090999813750386,1391.457343499991,1391.4578804000048,1391.4712410999928,1392.471310999943,1392.4547951000277,1392.4552153999684,0.00043949997052550316,1393.7386883000145,1393.739994399948,1393.7546384999296,1393.7546384999296,1393.7546384999296,1393.7546384999296,1393.7546384999296,1393.7546384999296,1393.7546384999296,1394.805670300033,"[0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144]",None,None,['left'],[0.4271593999583274],[0.4559820999857038],up,1.0431503999279812,None,1394.8060504000168,1394.8213466999587,1395.071328699938,1395.0548710000003,1395.055249099969,1395.071328699938,,1396.0713534000097,,1396.0549104999518,0,-3,,,,,1395.071328699938,1396.0713534000097,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
23,23,0,2,1,curv_comp,60,1.1,-0.18,1.0,0.132,flat,curv_flat,-0.2,-0.2,-0.18,rew,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,None,,,up,3.2517405999824405,None,None,None,['left'],[0.3396007999544963],[0.7199716999894008],up,1.099585899966769,None,5,0,5,0,0,23,23,20,1396.0713534000097,,,,,,,,,,,,,,,,,1396.0555266999872,0.0006188999395817518,1397.1393286000239,1397.1397278999211,1397.1547447999474,1398.1547494999832,1398.1382803999586,1398.1387003000127,0.00043260003440082073,1399.5223744999385,1399.5236158999614,1399.5381769000087,1399.5381769000087,1399.5381769000087,1399.5381769000087,1399.5381769000087,1399.5381769000087,1399.5381769000087,1400.6391423000023,"[0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.212, -0.212, -0.212]",None,None,['left'],[0.3396007999544963],[0.7199716999894008],up,1.099585899966769,None,1400.6395292999223,1400.6548436000012,1400.9048298000125,1400.8883537999354,1400.8887303000083,1400.9048298000125,,1401.9048574999906,,1401.8884408000158,0,-1,,,1400.9048298000125,1401.9048574999906,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
24,24,0,2,1,curv_comp,57,0.9,-0.22,1.0,0.116,curv,flat_curv,-0.2,0.2,0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,-1.0,-1,None,,,up,3.2517405999824405,None,None,None,['right'],[0.45035709999501705],[0.2637646000366658],up,1.2741274000145495,None,5,0,5,0,0,24,24,17,1401.9048574999906,,,,,,,,,,,,,,,,,1401.8890551999211,0.0006173000438138843,1402.8236977999331,1402.824090500013,1402.8382578999735,1403.8382650000276,1403.8218356999569,1403.8222745999228,0.0004502000520005822,1405.1569834999973,1405.1585070999572,1405.1716515999287,1405.1716515999287,1405.1716515999287,1405.1716515999287,1405.1716515999287,1405.1716515999287,1405.1716515999287,1406.4565171999857,"[0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236]",None,None,['right'],[0.45035709999501705],[0.2637646000366658],up,1.2741274000145495,None,1406.456972099957,1406.4717874999624,1406.7217841999372,1406.705251300009,1406.7056433999678,1406.7217841999372,,1407.72192739998,,1407.7053401999874,1,1,1406.7217841999372,1407.72192739998,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
25,25,0,2,1,curv_comp,58,0.9,-0.22,1.0,-0.396,curv,curv_flat,-0.2,-0.2,-0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,None,,,up,3.2517405999824405,None,None,None,['right'],[0.8788196999812499],[0.304016700014472],up,1.4387554000131786,None,5,0,5,0,0,25,25,18,1407.72192739998,,,,,,,,,,,,,,,,,1407.705955900019,0.0006201999494805932,1408.7912315999856,1408.7917533,1408.8051803000271,1409.8056507000001,1409.7890994999325,1409.789520499995,0.00043219991493970156,1411.2237831000239,1411.2252702999394,1411.2389986999333,1411.2389986999333,1411.2389986999333,1411.2389986999333,1411.2389986999333,1411.2389986999333,1411.2389986999333,1412.6905501999427,"[-0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.388, -0.38, -0.372, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252, -0.252]",None,None,['right'],[0.8788196999812499],[0.304016700014472],up,1.4387554000131786,None,1412.6910086999414,1412.7061354999896,1412.9559898999287,1412.9395345000084,1412.93992039992,1412.9559898999287,,1413.9560787000228,,1413.93955869996,1,1,1412.9559898999287,1413.9560787000228,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
26,26,0,2,1,curv_comp,68,1.9,-0.02,3.0,-0.392,flat,curv_flat,-0.2,-0.2,-0.02,rew,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,1.0,1,None,,,up,3.2517405999824405,None,None,None,['right'],[0.7487477000104263],[0.5119558000005782],up,2.0686993000563234,None,5,0,5,0,0,26,26,28,1413.9560787000228,,,,,,,,,,,,,,,,,1413.940159299993,0.0006045999471098185,1414.9737713999348,1414.9741723999614,1414.989463899983,1415.9895056999521,1415.972885199939,1415.9732997999527,0.0004273999948054552,1417.4578214000212,1417.459353299928,1417.47309330001,1417.47309330001,1417.47309330001,1417.47309330001,1417.47309330001,1417.47309330001,1417.47309330001,1419.5573611999862,"[-0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144, -0.144]",None,None,['right'],[0.7487477000104263],[0.5119558000005782],up,2.0686993000563234,None,1419.5577678999398,1419.5728981000138,1419.8229021999286,1419.806499899947,1419.8068792999256,1419.8229021999286,1419.8229021999286,1420.822969299974,1420.822969299974,1420.8065812999848,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
27,27,0,2,1,curv_comp,72,2.3,0.06,1.0,0.36,flat,curv_flat,-0.2,-0.2,0.06,rew,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,1.0,-1.0,1,None,,,up,3.2517405999824405,None,None,None,"['right', 'left']","[0.3060303999809548, 0.43401109997648746]","[0.11205320002045482, 1.0560911999782547]",up,1.5540416999720037,None,5,0,5,0,0,27,27,32,1420.822969299974,,,,,,,,,,,,,,,,,1420.8071779999882,0.0006137000164017081,1421.6912978999317,1421.6917044000002,1421.706440399983,1422.706384500023,1422.68981599994,1422.6902334999759,0.0004371999530121684,1424.1259322999977,1424.1275184999686,1424.1397183999652,1424.1397183999652,1424.1397183999652,1424.1397183999652,1424.1397183999652,1424.1397183999652,1424.1397183999652,1425.7077609000262,"[0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.368, 0.376, 0.384, 0.392, 0.4, 0.4, 0.4, 0.4, 0.392, 0.384, 0.376, 0.368, 0.36, 0.352, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.104, -0.104, -0.104, -0.104, -0.104]",None,None,"['right', 'left']","[0.3060303999809548, 0.43401109997648746]","[0.11205320002045482, 1.0560911999782547]",up,1.5540416999720037,None,1425.7082203000318,1425.7230945000192,1425.9730402999558,1425.9565726999426,1425.9569537999341,1425.9730402999558,1425.9730402999558,1426.9731319999555,1426.9731319999555,1426.9566424000077,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
28,28,0,2,1,curv_comp,71,2.1,0.02,3.0,-0.088,flat,flat_curv,-0.2,0.2,-0.02,rew,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,1.0,1,None,,,up,3.2517405999824405,None,None,None,"['left', 'right']","[0.2418860999168828, 0.48998730001039803]","[0.24810120009351522, 0.8558209999464452]",up,1.4658131999894977,None,5,0,5,0,0,28,28,31,1426.9731319999555,,,,,,,,,,,,,,,,,1426.9572508999845,0.0006125998916104436,1428.0407326000277,1428.0411614999175,1428.0565406000242,1429.0565238000127,1429.0399901999626,1429.0404136999277,0.00043670006562024355,1430.5247968999902,1430.5263098999858,1430.539947399986,1430.539947399986,1430.539947399986,1430.539947399986,1430.539947399986,1430.539947399986,1430.539947399986,1432.008131199982,"[-0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]",None,None,"['left', 'right']","[0.2418860999168828, 0.48998730001039803]","[0.24810120009351522, 0.8558209999464452]",up,1.4658131999894977,None,1432.0085581999738,1432.0233526999364,1432.2732165999478,1432.2567499999423,1432.2571299999254,1432.2732165999478,,1433.2732671999838,,1433.256795299938,0,-1,,,1432.2732165999478,1433.2732671999838,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
29,29,0,2,1,curv_comp,53,0.7,-0.26,1.0,-0.224,curv,flat_curv,-0.2,0.2,0.26,pen,input_data/stims/Shape_0.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,-1,-1,-1.0,-1.0,-1,None,,,up,3.2517405999824405,None,None,None,"['left', 'right']","[0.3401552999857813, 0.5956721999682486]","[0.20751199999358505, 1.1682266999268904]",up,1.763898899895139,None,5,0,5,0,0,29,29,13,1433.2732671999838,,,,,,,,,,,,,,,,,1433.2573910999345,0.000597700010985136,1434.3417437999742,1434.3425267999992,1434.356625400018,1435.3567116999766,1435.3401882000035,1435.3406105999602,0.00043320003896951675,1436.6748128000181,1436.6764839999378,1436.6900881000329,1436.6900881000329,1436.6900881000329,1436.6900881000329,1436.6900881000329,1436.6900881000329,1436.6900881000329,1438.4571824999293,"[-0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.32, -0.32, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.24, 0.24]",None,None,"['left', 'right']","[0.3401552999857813, 0.5956721999682486]","[0.20751199999358505, 1.1682266999268904]",up,1.763898899895139,None,1438.4575826999499,1438.4725976999616,1438.722593799932,1438.7061039999826,1438.7064888000023,1438.722593799932,,1439.7226246999344,,1439.7061680000043,1,1,1438.722593799932,1439.7226246999344,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
30,30,0,2,1,curv_comp,69,1.9,-0.02,1.0,-0.4,flat,flat_curv,-0.2,0.2,0.02,rew,input_data/stims/Shape_1.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,1,-1,-1.0,-1.0,1,None,,,up,3.2517405999824405,None,None,None,"['left', 'right']","[0.4124395999824628, 0.580419100006111]","[0.15199080004822463, 1.3120310000376776]",up,1.8924501000437886,None,5,0,5,0,0,30,30,29,1439.7226246999344,,,,,,,,,,,,,,,,,1439.706779500004,0.0006136998999863863,1440.7415860999608,1440.7422440999653,1440.7559850999387,1441.7560046999715,1441.7395394999767,1441.7399652999593,0.0004371000686660409,1443.0735813999781,1443.0749264999758,1443.0894026999595,1443.0894026999595,1443.0894026999595,1443.0894026999595,1443.0894026999595,1443.0894026999595,1443.0894026999595,1444.9906356999418,"[-0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.4, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.232]",None,None,"['left', 'right']","[0.4124395999824628, 0.580419100006111]","[0.15199080004822463, 1.3120310000376776]",up,1.8924501000437886,None,1444.9910321999341,1445.0060975999804,1445.25610280002,1445.239631799981,1445.240004900028,1445.25610280002,,1446.256147600012,,1446.2396873999387,0,-1,,,1445.25610280002,1446.256147600012,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
31,31,0,2,1,curv_comp,74,2.5,0.1,1.0,-0.28,flat,curv_flat,-0.2,-0.2,0.1,rew,input_data/stims/Shape_2.50_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,1,1,-1.0,-1.0,1,None,,,up,3.2517405999824405,None,None,None,['right'],[0.406907600001432],[0.19995949999429286],up,0.9670329999644309,None,5,0,5,0,0,31,31,34,1446.256147600012,,,,,,,,,,,,,,,,,1446.240291299997,0.0006078999722376466,1447.325216999976,1447.325792599935,1447.3395057999296,1448.339543399983,1448.3230859999312,1448.3235103000188,0.000434699933975935,1449.8082472999813,1449.8095605999697,1449.8229363999562,1449.8229363999562,1449.8229363999562,1449.8229363999562,1449.8229363999562,1449.8229363999562,1449.8229363999562,1450.8073048000224,"[-0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184]",None,None,['right'],[0.406907600001432],[0.19995949999429286],up,0.9670329999644309,None,1450.8077023000224,1450.8229479999281,1451.0729369999608,1451.0565037999768,1451.0568996999646,1451.0729369999608,1451.0729369999608,1452.0729914000258,1452.0729914000258,1452.0565236000111,1,3,,,,,,,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
32,32,0,2,1,curv_comp,56,0.9,-0.22,1.0,-0.308,curv,curv_flat,-0.2,-0.2,-0.22,pen,input_data/stims/Shape_0.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,-1,1,-1.0,-1.0,-1,None,,,up,3.2517405999824405,None,None,None,['right'],[0.4321062999079004],[0.3839561000932008],up,0.8480789999011904,None,5,0,5,0,0,32,32,16,1452.0729914000258,,,,,,,,,,,,,,,,,1452.0571482999949,0.0006277000065892935,1452.9421602999792,1452.9425779000157,1452.9563618999673,1453.956355299917,1453.939892699942,1453.940315600019,0.00043509993702173233,1455.3740756999468,1455.375366799999,1455.3897467999486,1455.3897467999486,1455.3897467999486,1455.3897467999486,1455.3897467999486,1455.3897467999486,1455.3897467999486,1456.2407298999606,"[-0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.3, -0.292, -0.284, -0.276, -0.268, -0.26, -0.252, -0.244, -0.236, -0.228, -0.22, -0.212, -0.204, -0.196, -0.188, -0.18, -0.172, -0.164, -0.156, -0.148, -0.14, -0.132, -0.124, -0.124, -0.124, -0.124]",None,None,['right'],[0.4321062999079004],[0.3839561000932008],up,0.8480789999011904,None,1456.2411003999878,1456.256416899967,1456.506426399923,1456.4899472999386,1456.4903371999972,1456.506426399923,,1457.5064766999567,,1457.490019000019,0,-3,,,,,1456.506426399923,1457.5064766999567,,,,,,,,,,,,,,,,,202603,,B,2026-07-22_11h27.17.442,valence_final_v2,2024.2.4,60,2026-07-22 11h27.28.654970 -0600,
